"id","lang","lang_key","lang_value","created_at","updated_at"
"7894","en","vonage_key","VONAGE KEY","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7895","en","vonage_secret","VONAGE SECRET","1/9/2022 13:03:01","1/9/2022 13:03:01"
"7896","en","authorize_net","Authorize Net","14/9/2022 10:13:21","14/9/2022 10:13:21"
"7897","en","mercadopago","Mercadopago","14/9/2022 10:13:21","14/9/2022 10:13:21"
"7898","en","please_enter_cvv","Please enter cvv
","14/9/2022 10:14:14","14/9/2022 10:14:14"
"7899","en","please_enter_valid_card_number","Please enter valid card number
","14/9/2022 10:14:14","14/9/2022 10:14:14"
"7900","en","select_month","Select Month
","14/9/2022 10:14:14","14/9/2022 10:14:14"
"7901","en","select_year","Select Year
","14/9/2022 10:14:14","14/12/2022 08:06:05"
"7902","en","merchant_login_id","Merchant Login ID","14/9/2022 10:20:24","14/9/2022 10:20:24"
"7903","en","merchant_transaction_key","Merchant Transaction Key","14/9/2022 10:20:25","14/9/2022 10:20:25"
"7904","en","authorize_net_sandbox_mode","Authorize Net Sandbox Mode","14/9/2022 10:20:25","14/9/2022 10:20:25"
"7905","en","payfast_credential","Payfast Credential","14/9/2022 10:20:25","14/9/2022 10:20:25"
"7906","en","payfast_merchant_id","Payfast Merchant ID","14/9/2022 10:20:25","14/9/2022 10:20:25"
"7907","en","payfast_merchant_key","Payfast Merchant Key","14/9/2022 10:20:25","14/9/2022 10:20:25"
"7908","en","payfast_sandbox_mode","Payfast Sandbox Mode","14/9/2022 10:20:25","14/9/2022 10:20:25"
"7909","en","mercadopago_credential","Mercadopago Credential","14/9/2022 10:20:25","14/9/2022 10:20:25"
"7910","en","mercadopago_key","Mercadopago Key","14/9/2022 10:20:25","14/9/2022 10:20:25"
"7911","en","mercadopago_access","Mercadopago Access","14/9/2022 10:20:25","14/9/2022 10:20:25"
"7912","en","mercadopago_currency","Mercadopago Currency","14/9/2022 10:20:25","14/9/2022 10:20:25"
"7913","en","show_language_switcher","Show Language Switcher?","17/10/2022 18:49:24","17/10/2022 18:49:24"
"7914","en","welcome","Welcome","19/10/2022 11:07:01","19/10/2022 11:07:01"
"7915","en","link_with","Link with","24/10/2022 06:55:41","24/10/2022 06:55:41"
"7916","en","specification_key","Specification Key","24/10/2022 07:13:56","24/10/2022 07:13:56"
"7917","en","additional_fields","Additional Fields","24/10/2022 07:15:01","24/10/2022 07:15:01"
"7918","en","enter_field_title","Enter Field Title","24/10/2022 07:15:01","24/10/2022 07:15:01"
"7919","en","category_has_been_deleted_successfully","Category has been deleted successfully","24/10/2022 07:47:31","24/10/2022 07:47:31"
"7920","en","specifications","Specifications","24/10/2022 08:11:56","24/10/2022 08:11:56"
"7921","en","product_specifications","Product Specifications","25/10/2022 06:29:37","25/10/2022 06:29:37"
"7922","en","please_add_shipping_information","Please Add Shipping Information.","25/10/2022 14:15:35","25/10/2022 14:15:35"
"7923","en","order_completed_successfully","Order Completed Successfully.","25/10/2022 14:16:06","25/10/2022 14:16:06"
"7924","en","default_language_can_not_be_disbaled","Default language can not be disbaled","27/10/2022 06:59:40","27/10/2022 06:59:40"
"7925","en","shipping_divisions","Shipping Divisions","27/10/2022 12:21:16","27/10/2022 12:21:16"
"7926","en","shipping_districts","Shipping Districts","27/10/2022 12:21:17","27/10/2022 12:21:17"
"7927","en","website_hover_color","Website Hover Color","30/10/2022 14:42:45","30/10/2022 14:42:45"
"7928","en","all_districts","All Districts","1/11/2022 05:19:37","1/11/2022 05:19:37"
"7929","en","districts","Districts","1/11/2022 05:19:39","1/11/2022 05:19:39"
"7930","en","all_divisions","All Divisions","1/11/2022 05:19:52","1/11/2022 05:19:52"
"7931","en","divisions","Divisions","1/11/2022 05:19:52","1/11/2022 05:19:52"
"7932","en","offline_seller_package_payment_confirmation","Offline Seller Package Payment Confirmation","16/11/2022 12:18:10","16/11/2022 12:18:10"
"7933","en","are_you_sure_to_approve_this","Are you sure to approve this?","16/11/2022 12:18:11","16/11/2022 12:18:11"
"7934","en","yes_approve","Yes, Approve","16/11/2022 12:18:11","16/11/2022 12:18:11"
"7935","en","you_are_banned","You are banned!","17/11/2022 07:20:03","17/11/2022 07:20:03"
"7936","en","ban_this_customer","Ban this Customer","17/11/2022 07:33:31","17/11/2022 07:33:31"
"7937","en","customer_banned_successfully","Customer Banned Successfully","17/11/2022 07:38:54","17/11/2022 07:38:54"
"7938","en","unban_this_customer","Unban this Customer","17/11/2022 07:38:55","17/11/2022 07:38:55"
"7939","en","customer_unbanned_successfully","Customer Unbanned Successfully","17/11/2022 07:39:03","17/11/2022 07:39:03"
"7940","en","razorpay","Razorpay","27/11/2022 13:27:13","27/11/2022 13:27:13"
"7941","en","payfast","Payfast","27/11/2022 13:27:13","27/11/2022 13:27:13"
"7942","en","card_number","Card Number","27/11/2022 13:27:13","27/11/2022 13:27:13"
"7943","en","cvv","CVV","27/11/2022 13:27:13","27/11/2022 13:27:13"
"7944","en","expiration_date","Expiration Date","27/11/2022 13:27:13","27/11/2022 13:27:13"
"7945","en","back_to_uploaded_files","Back to uploaded files","28/11/2022 14:10:35","28/11/2022 14:10:35"
"7946","en","drag__drop_your_files","Drag & drop your files","28/11/2022 14:10:36","28/11/2022 14:10:36"
"7947","en","maintenance_mode","Maintenance Mode","30/11/2022 08:28:07","30/11/2022 08:28:07"
"7948","en","oops","OOPS!","30/11/2022 08:28:23","30/11/2022 08:28:23"
"7949","en","this_site_is_under_developement_we_will_be_back_soon","This site is under developement. We will be back soon!!","30/11/2022 08:28:23","30/11/2022 08:28:23"
"7950","en","ok_i_understood","Ok. I Understood","4/12/2022 07:12:19","4/12/2022 07:12:19"
"7951","en","cookies_agreement","Cookies Agreement","4/12/2022 07:47:37","4/12/2022 07:47:37"
"7952","en","cookies_agreement_text","Cookies Agreement Text","4/12/2022 07:48:39","4/12/2022 07:48:39"
"7953","en","show_cookies_agreement","Show Cookies Agreement?","4/12/2022 07:48:39","4/12/2022 07:48:39"
"7954","en","user_already_exists_with_this_email_or_phone","User already exists with this email or phone.","4/12/2022 11:42:28","4/12/2022 11:42:28"
"7955","en","shop_registration_message","Shop Registration Message","4/12/2022 12:09:37","4/12/2022 12:09:37"
"7956","en","shop_registration_message_heading","Shop Registration Message Heading","4/12/2022 12:16:39","4/12/2022 12:16:39"
"7957","en","shop_registration_message_title","Shop Registration Message Title","4/12/2022 12:20:02","4/12/2022 12:20:02"
"7958","en","shop_registration_message_content","Shop Registration Message Content","4/12/2022 12:20:02","4/12/2022 12:20:02"
"7959","en","seller_has_been_deleted_successfully","Seller has been deleted successfully","5/12/2022 10:48:32","5/12/2022 10:48:32"
"7960","en","we_are_under_maintenance","We are Under Maintenance.","6/12/2022 06:22:20","6/12/2022 06:22:20"
"7961","en","we_will_be_back_soon","We will be back soon!","6/12/2022 06:22:20","6/12/2022 06:22:20"
"7962","en","earning_points","Earning Points
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7963","en","my_points","My Points
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7964","en","point","Point
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7965","en","wallet_money","Wallet Money
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7966","en","point_earning_history","Point Earning history
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7967","en","points","Points
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7968","en","converted","Converted
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7969","en","pts","Pts
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7970","en","convert_now","Convert Now
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7971","en","done","Done
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7972","en","club_point_converted_to_wallet_successfully","Club point converted to wallet successfully
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7973","en","convert_club_points_to_wallet","Convert club points to wallet?
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7974","en","club_points","Club Points
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7975","en","total_club_points","Total Club Points
","14/12/2022 08:06:05","14/12/2022 08:06:05"
"7976","en","the_order_is_not_paid","The order is not paid
","14/12/2022 08:06:05","19/6/2023 11:34:07"
"7977","en","temp_id_updated","temp id updated","18/12/2022 06:41:59","18/12/2022 06:41:59"
"7978","en","select_city","Select City","21/12/2022 09:38:04","21/12/2022 09:38:04"
"7979","en","pos_activation_for_seller","POS Activation for Seller","28/12/2022 04:37:46","28/12/2022 04:37:46"
"7980","en","an_email_has_been_sent","An email has been sent.","3/1/2023 09:46:35","3/1/2023 09:46:35"
"7981","en","welcome","Welcome","17/5/2023 06:35:49","17/5/2023 06:35:49"
"7982","en","iyzico","iyzico","17/5/2023 06:35:57","17/5/2023 06:35:57"
"7983","en","digital_products","Digital Products","17/5/2023 08:29:03","17/5/2023 08:29:03"
"7984","en","add_new_digital_product","Add New Digital Product","17/5/2023 08:50:47","17/5/2023 08:50:47"
"7985","en","product_file","Product File","17/5/2023 08:53:22","17/5/2023 08:53:22"
"7986","en","type_to_add_a_tag","Type to add a tag","17/5/2023 08:53:22","17/5/2023 08:53:22"
"7987","en","images","Images","17/5/2023 08:53:23","17/5/2023 08:53:23"
"7988","en","main_images","Main Images","17/5/2023 08:53:23","17/5/2023 08:53:23"
"7989","en","meta_tags","Meta Tags","17/5/2023 08:53:23","17/5/2023 08:53:23"
"7990","en","select_date","Select Date","17/5/2023 08:53:23","17/5/2023 08:53:23"
"7991","en","save_product","Save Product","17/5/2023 08:53:23","17/5/2023 08:53:23"
"7992","en","physical","Physical","17/5/2023 08:54:43","17/5/2023 08:54:43"
"7993","en","digital","Digital","17/5/2023 08:54:43","17/5/2023 08:54:43"
"7994","en","edit_digital_product","Edit Digital Product","17/5/2023 09:24:50","17/5/2023 09:24:50"
"7995","en","bulk_import","Bulk Import","17/5/2023 09:34:14","17/5/2023 09:34:14"
"7996","en","bulk_export","Bulk Export","17/5/2023 09:34:17","17/5/2023 09:34:17"
"7997","en","total_sold","Total Sold","17/5/2023 11:11:20","17/5/2023 11:11:20"
"7998","en","product_bulk_upload","Product Bulk Upload","17/5/2023 11:19:57","17/5/2023 11:19:57"
"7999","en","step_1","Step 1","17/5/2023 11:19:57","17/5/2023 11:19:57"
"8000","en","download_the_skeleton_file_and_fill_it_with_proper_data","Download the skeleton file and fill it with proper data","17/5/2023 11:19:57","17/5/2023 11:19:57"
"8001","en","you_can_download_the_example_file_to_understand_how_the_data_must_be_filled","You can download the example file to understand how the data must be filled","17/5/2023 11:19:57","17/5/2023 11:19:57"
"8002","en","once_you_have_downloaded_and_filled_the_skeleton_file_upload_it_in_the_form_below_and_submit","Once you have downloaded and filled the skeleton file, upload it in the form below and submit","17/5/2023 11:19:57","17/5/2023 11:19:57"
"8003","en","after_uploading_products_you_need_to_edit_them_and_set_products_images_and_choices","After uploading products you need to edit them and set product's images and choices","17/5/2023 11:19:57","17/5/2023 11:19:57"
"8004","en","download_csv","Download CSV","17/5/2023 11:19:57","17/5/2023 11:19:57"
"8005","en","step_2","Step 2","17/5/2023 11:19:58","17/5/2023 11:19:58"
"8006","en","category_and_brand_should_be_in_numerical_id","Category and Brand should be in numerical id","17/5/2023 11:19:58","17/5/2023 11:19:58"
"8007","en","you_can_download_the_pdf_to_get_category_and_brand_id","You can download the pdf to get Category and Brand id","17/5/2023 11:19:58","17/5/2023 11:19:58"
"8008","en","download_category","Download Category","17/5/2023 11:19:58","17/5/2023 11:19:58"
"8009","en","download_brand","Download Brand","17/5/2023 11:19:58","17/5/2023 11:19:58"
"8010","en","upload_product_file","Upload Product File","17/5/2023 11:19:58","17/5/2023 11:19:58"
"8011","en","upload_csv","Upload CSV","17/5/2023 11:19:58","17/5/2023 11:19:58"
"8012","en","brand_name","Brand Name","17/5/2023 11:21:40","17/5/2023 11:21:40"
"8013","en","id","ID","17/5/2023 11:21:40","17/5/2023 11:21:40"
"8014","en","your_shop_is_not_verified_yet","Your shop is not verified yet!","17/5/2023 11:31:00","17/5/2023 11:31:00"
"8015","en","category_name","Category Name","17/5/2023 11:45:05","17/5/2023 11:45:05"
"8016","en","products_imported_successfully","Products imported successfully","17/5/2023 11:55:15","17/5/2023 11:55:15"
"8017","en","show_language_switcher","Show Language Switcher?","29/5/2023 07:31:40","29/5/2023 07:31:40"
"8018","en","order_has_been_placed","Order has been placed","30/5/2023 13:16:52","30/5/2023 13:16:52"
"8019","en","seller_minimum_withdrawal_amount","Seller Minimum Withdrawal Amount","1/6/2023 12:11:13","1/6/2023 12:11:13"
"8020","en","minimum_withdrawal_amount","Minimum withdrawal amount","1/6/2023 12:11:18","1/6/2023 12:11:18"
"8021","en","club_point_activation","Club Point Activation","1/6/2023 12:11:19","1/6/2023 12:11:19"
"8022","en","product_comparison","Product Comparison","1/6/2023 12:11:19","1/6/2023 12:11:19"
"8023","en","admin_approval_on_seller_product","Admin Approval On Seller Product","1/6/2023 12:11:19","1/6/2023 12:11:19"
"8024","en","affiliate_system","Affiliate System","1/6/2023 12:33:40","1/6/2023 12:33:40"
"8025","en","affiliate_registration_form","Affiliate Registration Form","1/6/2023 12:33:40","1/6/2023 12:33:40"
"8026","en","affiliate_configurations","Affiliate Configurations","1/6/2023 12:33:40","1/6/2023 12:33:40"
"8027","en","affiliate_users","Affiliate Users","1/6/2023 12:33:40","1/6/2023 12:33:40"
"8028","en","referral_users","Referral Users","1/6/2023 12:33:40","1/6/2023 12:33:40"
"8029","en","affiliate_withdraw_requests","Affiliate Withdraw Requests","1/6/2023 12:33:41","1/6/2023 12:33:41"
"8030","en","affiliate_logs","Affiliate Logs","1/6/2023 12:33:41","1/6/2023 12:33:41"
"8031","en","basic_affiliate","Basic Affiliate","1/6/2023 12:34:58","1/6/2023 12:34:58"
"8032","en","user_registration__first_purchase","User Registration & First Purchase","1/6/2023 12:34:58","1/6/2023 12:34:58"
"8033","en","affiliate_link_validatin_time_days","Affiliate Link Validatin Time (Days)","1/6/2023 12:38:39","1/6/2023 12:38:39"
"8034","en","validation_time","Validation Time","1/6/2023 12:38:39","1/6/2023 12:38:39"
"8035","en","no_of_days","No of Days","1/6/2023 12:38:40","1/6/2023 12:38:40"
"8036","en","nb_you_can_not_enable_single_product_sharing_affiliate_and_category_wise_affiliate_at_a_time","N:B: You can not enable Single Product Sharing Affiliate and Category Wise Affiliate at a time.","1/6/2023 12:38:40","1/6/2023 12:38:40"
"8037","en","product_sharing_affiliate_category_wise","Product Sharing Affiliate (Category Wise)","1/6/2023 12:38:40","1/6/2023 12:38:40"
"8038","en","product_sharing_affiliate","Product Sharing Affiliate","1/6/2023 12:38:40","1/6/2023 12:38:40"
"8039","en","product_sharing_and_purchasing","Product Sharing and Purchasing","1/6/2023 12:38:40","1/6/2023 12:38:40"
"8040","en","verification_info","Verification Info","1/6/2023 12:44:26","1/6/2023 12:44:26"
"8041","en","due_amount","Due Amount","1/6/2023 12:44:26","1/6/2023 12:44:26"
"8042","en","affiliate_user_approval_updated_successfully","Affiliate user approval updated successfully","1/6/2023 12:44:26","1/6/2023 12:44:26"
"8043","en","refferal_users","Refferal Users","1/6/2023 12:44:32","1/6/2023 12:44:32"
"8044","en","reffered_by","Reffered By","1/6/2023 12:44:32","1/6/2023 12:44:32"
"8045","en","affiliate_withdraw_request","Affiliate Withdraw Request
","1/6/2023 12:44:37","6/8/2023 07:07:32"
"8046","en","affiliate_withdraw_request_reject","Affiliate Withdraw Request Reject","1/6/2023 12:44:38","1/6/2023 12:44:38"
"8047","en","are_you_sure_you_want_to_reject_this","Are you sure, You want to reject this?","1/6/2023 12:44:38","1/6/2023 12:44:38"
"8048","en","referred_by","Referred By","1/6/2023 12:44:43","1/6/2023 12:44:43"
"8049","en","referral_user","Referral User","1/6/2023 12:44:44","1/6/2023 12:44:44"
"8050","en","order_id","Order Id","1/6/2023 12:44:44","1/6/2023 12:44:44"
"8051","en","referral_type","Referral Type","1/6/2023 12:44:44","1/6/2023 12:44:44"
"8052","en","text_input","Text Input","1/6/2023 12:47:29","1/6/2023 12:47:29"
"8053","en","select","Select","1/6/2023 12:47:29","1/6/2023 12:47:29"
"8054","en","multiple_select","Multiple Select","1/6/2023 12:47:29","1/6/2023 12:47:29"
"8055","en","radio","Radio","1/6/2023 12:47:29","1/6/2023 12:47:29"
"8056","en","seller_verification_form","Seller Verification Form","1/6/2023 14:26:02","1/6/2023 14:26:02"
"8057","en","select_label","Select Label","1/6/2023 14:43:24","1/6/2023 14:43:24"
"8058","en","multiple_select_label","Multiple Select Label","1/6/2023 14:43:26","1/6/2023 14:43:26"
"8059","en","radio_label","Radio Label","1/6/2023 14:43:26","1/6/2023 14:43:26"
"8060","en","seller_verification_form777","Seller Verification Form777","5/6/2023 13:23:17","5/6/2023 13:23:17"
"8061","en","verification_form_updated_successfully","Verification form updated successfully","5/6/2023 13:35:06","5/6/2023 13:35:06"
"8064","en","forgot_password_","Forgot password ?","13/6/2023 06:23:10","13/6/2023 06:23:10"
"8065","en","verify_now","Verify Now","13/6/2023 06:38:09","13/6/2023 06:38:09"
"8066","en","shop_verification","Shop Verification","13/6/2023 07:04:00","13/6/2023 07:04:00"
"8067","en","visit_shop","Visit Shop","13/6/2023 07:04:44","13/6/2023 07:04:44"
"8068","en","shop_verification_info","Shop Verification info","13/6/2023 07:07:16","13/6/2023 07:07:16"
"8069","en","your_shop_verification_request_has_been_submitted_successfully","Your shop verification request has been submitted successfully!","13/6/2023 07:10:23","13/6/2023 07:10:23"
"8070","en","sorry_you_have_sent_verification_request_already","Sorry! You have sent verification request already.","13/6/2023 07:10:30","13/6/2023 07:10:30"
"8071","en","seller_verification","Seller Verification","13/6/2023 07:55:36","13/6/2023 07:55:36"
"8072","en","user_info","User Info","13/6/2023 08:00:13","13/6/2023 08:00:13"
"8073","en","click_here","Click here","13/6/2023 08:00:13","13/6/2023 08:00:13"
"8074","en","seller_has_been_approved_successfully","Seller has been approved successfully","13/6/2023 08:06:29","13/6/2023 08:06:29"
"8075","en","seller_verification_request_has_been_rejected_successfully","Seller verification request has been rejected successfully","13/6/2023 08:07:47","13/6/2023 08:07:47"
"8076","en","sorry_you_have_already_sent_a_verification_request","Sorry! You have already sent a verification request.","13/6/2023 08:19:33","13/6/2023 08:19:33"
"8077","en","you_are_not_verified_please_verify_your_shop_at_first","You are not verified, please verify your shop at first.","13/6/2023 12:11:49","13/6/2023 12:11:49"
"8078","en","shop_not_verified","Shop not verified","14/6/2023 06:54:10","14/6/2023 06:54:10"
"8079","en","verification_status","Verification Status","14/6/2023 11:01:38","14/6/2023 11:01:38"
"8080","en","package_purchasing_failed","Package purchasing failed","14/6/2023 13:52:39","14/6/2023 13:52:39"
"8081","en","please_verify_your_shop_at_first","Please verify your shop at first!","14/6/2023 13:55:29","14/6/2023 13:55:29"
"8082","en","site_icon","Site Icon","14/6/2023 14:30:52","14/6/2023 14:30:52"
"8083","en","site_icon_152x152_png","Site Icon. 152x152 .png","14/6/2023 14:30:53","14/6/2023 14:30:53"
"8084","en","seller_product_manage_by_admin","Seller Product Manage By Admin","14/6/2023 14:44:25","14/6/2023 14:44:25"
"8085","en","product_approval_update_successfully","Product approval update successfully","15/6/2023 06:42:44","15/6/2023 06:42:44"
"8086","en","seller_order_manage_by_admin","Seller Order Manage By Admin","15/6/2023 07:27:47","15/6/2023 07:27:47"
"8087","en","verification_information","Verification Information","15/6/2023 07:37:58","15/6/2023 07:37:58"
"8088","en","you_are_not_verified_please_verify_at_first","You are not verified. Please verify at first.","15/6/2023 08:22:34","15/6/2023 08:22:34"
"8089","en","sorry_nothing_found","Sorry, nothing found.
","19/6/2023 11:34:07","19/6/2023 11:34:07"
"8090","en","popular_suggestions","Popular Suggestions
","19/6/2023 11:34:07","19/6/2023 11:34:07"
"8091","en","category_suggestions","Category Suggestions
","19/6/2023 11:34:07","19/6/2023 11:34:07"
"8092","en","compare","compare
","19/6/2023 11:34:07","19/6/2023 11:34:07"
"8093","en","my_compared_list","My compared list
","19/6/2023 11:34:07","17/7/2024 06:53:59"
"8094","en","reset_list","reset list
","19/6/2023 11:34:07","19/6/2023 11:34:07"
"8095","en","compared_product_list_is_empty","compared product list is empty
","19/6/2023 11:34:07","19/6/2023 11:34:07"
"8096","en","downloads","Downloads
","19/6/2023 11:34:07","19/6/2023 11:34:07"
"8097","en","download_your_products","Download Your Products
","19/6/2023 11:34:07","6/8/2023 07:07:31"
"8098","en","forgot_password_","Forgot password ?","11/7/2023 08:26:07","11/7/2023 08:26:07"
"8099","en","a_verification_code_has_been_sent_to_your_phone","A verification code has been sent to your phone.","11/7/2023 11:28:18","11/7/2023 11:28:18"
"8100","en","you_verification_code_is_","You verification code is ","11/7/2023 12:26:57","11/7/2023 12:26:57"
"8101","en","email_already_exists","Email already exists!","11/7/2023 12:32:08","11/7/2023 12:32:08"
"8102","en","your_verification_request_has_been_submitted_successfully","Your verification request has been submitted successfully!","11/7/2023 13:41:55","11/7/2023 13:41:55"
"8103","en","iyzico_credential","Iyzico Credential","13/7/2023 11:44:56","13/7/2023 11:44:56"
"8104","en","iyzico_api_key","IYZICO_API_KEY","13/7/2023 11:44:58","13/7/2023 11:44:58"
"8105","en","iyzico_secret_key","IYZICO_SECRET_KEY","13/7/2023 11:45:01","13/7/2023 11:45:01"
"8106","en","iyzico_currency_code","IYZICO CURRENCY CODE","13/7/2023 11:45:01","13/7/2023 11:45:01"
"8107","en","iyzico_sandbox_mode","IYZICO Sandbox Mode","13/7/2023 11:45:01","13/7/2023 11:45:01"
"8108","en","paypal_email","Paypal Email
","19/7/2023 08:39:39","15/12/2024 10:53:09"
"8109","en","bank","Bank","19/7/2023 08:39:40","19/7/2023 08:39:40"
"8110","en","no_action_available","No Action Available","19/7/2023 08:39:54","19/7/2023 08:39:54"
"8111","en","affiliate_user_verification","Affiliate User Verification","19/7/2023 09:10:18","19/7/2023 09:10:18"
"8112","en","seller_package_payment","Seller package payment","23/7/2023 10:20:11","23/7/2023 10:20:11"
"8113","en","due_from_seller","Due from seller","23/7/2023 11:49:19","23/7/2023 11:49:19"
"8114","en","paid_status_can_not_be_changed","Paid status can not be changed.","24/7/2023 12:57:21","24/7/2023 12:57:21"
"8115","en","you_have_already_requested_for_affiliating","You have already requested for affiliating!","26/7/2023 09:40:34","26/7/2023 09:40:34"
"8116","en","affiliate_user_has_been_approved_successfully","Affiliate user has been approved successfully","26/7/2023 10:17:09","26/7/2023 10:17:09"
"8117","en","affiliate_user_request_has_been_rejected_successfully","Affiliate user request has been rejected successfully","27/7/2023 06:47:03","27/7/2023 06:47:03"
"8118","en","select_main","Select Main","27/7/2023 06:55:11","27/7/2023 06:55:11"
"8119","en","these_will_be_used_for_affiliate_system","These will be used for Affiliate System.","27/7/2023 06:55:12","27/7/2023 06:55:12"
"8120","en","welcome","Welcome","31/7/2023 10:49:22","31/7/2023 10:49:22"
"8121","en","select_a_main_category","Select a main category","31/7/2023 10:50:27","31/7/2023 10:50:27"
"8122","en","affiliate_withdraw_request_has_been_rejected_successfully","Affiliate withdraw request has been rejected successfully","1/8/2023 10:04:46","1/8/2023 10:04:46"
"8123","en","be_an_affiliate_partner","Be An Affiliate Partner
","6/8/2023 07:07:31","6/8/2023 07:07:31"
"8124","en","affiliate","Affiliate
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8125","en","affiliate_balance","Affiliate Balance
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8126","en","affiliate_status","Affiliate Status
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8127","en","affiliate_earning_history","Affiliate Earning History
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8128","en","affiliate_payment_history","Affiliate Payment History
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8129","en","affiliate_iinformations","Affiliate Iinformations
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8130","en","affiliate_withdraw_request_history","Affiliate Withdraw Request History
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8131","en","no_of_item","No Of Item
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8132","en","no_of_delivered","No Of Delivered
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8133","en","no_of_cancel","No Of Cancel
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8134","en","configure_payout","Configure Payout
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8135","en","payment_settings","Payment Settings
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8136","en","how_will_you_affiliate","How Will You Affiliate
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8137","en","privacy_policy","Privacy Policy
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8138","en","return_policy","Return Policy
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8139","en","and","And
","6/8/2023 07:07:32","6/8/2023 07:07:32"
"8140","en","copy_the_ppromote_link","Copy The Ppromote Link
","6/8/2023 07:07:32","2/9/2023 06:31:05"
"8141","en","this_product_is_not_avilable","This product is not avilable.","13/8/2023 12:36:21","13/8/2023 12:36:21"
"8142","en","your_review_has_been_submittedid117shop_id6product_id14user_id8rating5commenttest_reviewimage2426status1viewed0created_at20230809t123100000000zupdated_at20230814t064511000000zdeleted_atnull","Your review has been submitted.{""id"":117,""shop_id"":6,""product_id"":14,""user_id"":8,""rating"":""5"",""comment"":""test review"",""image"":2426,""status"":1,""viewed"":0,""created_at"":""2023-08-09T12:31:00.000000Z"",""updated_at"":""2023-08-14T06:45:11.000000Z"",""deleted_at"":null}","14/8/2023 07:45:11","14/8/2023 07:45:11"
"8143","en","view_all_notifications","View All Notifications
","16/8/2023 13:44:02","2/9/2023 06:31:05"
"8144","en","order_code_","Order code: ","16/8/2023 13:45:32","16/8/2023 13:45:32"
"8145","en","has_been_","has been ","16/8/2023 13:47:55","16/8/2023 13:47:55"
"8146","en","no_notification_found","No notification found","24/8/2023 11:23:06","24/8/2023 11:23:06"
"8147","en","_has_been_confirmed"," has been Confirmed","24/8/2023 11:38:14","24/8/2023 11:38:14"
"8148","en","order_notifications","Order Notifications","24/8/2023 11:50:24","24/8/2023 11:50:24"
"8149","en","seller_notifications","Seller Notifications","24/8/2023 11:50:24","24/8/2023 11:50:24"
"8150","en","_has_been_order_placed"," has been Order placed","24/8/2023 13:16:11","24/8/2023 13:16:11"
"8151","en","saepe_soluta_exercit_has_been_registered","Saepe soluta exercit has been registered","24/8/2023 13:34:50","24/8/2023 13:34:50"
"8152","en","saepe_soluta_exercit_has_been_applied_for_being_a_seller","Saepe soluta exercit has been applied for being a seller","24/8/2023 13:36:35","24/8/2023 13:36:35"
"8153","en","has_been_order_placed","has been Order placed","24/8/2023 14:20:12","24/8/2023 14:20:12"
"8154","en","your_seller_request_has_been_approved_","Your seller request has been approved! ","24/8/2023 14:43:12","24/8/2023 14:43:12"
"8155","en","et_officia_officia_n_has_been_applied_for_being_a_seller","Et officia officia n has been applied for being a seller","24/8/2023 14:52:46","24/8/2023 14:52:46"
"8156","en","consequatur_dolorem_has_been_applied_for_being_a_seller","Consequatur dolorem has been applied for being a seller","24/8/2023 14:54:10","24/8/2023 14:54:10"
"8157","en","_has_been_applied_for_being_a_seller"," has been applied for being a seller","27/8/2023 07:07:46","27/8/2023 07:07:46"
"8158","en","all_notifications","All Notifications
","29/8/2023 11:06:26","2/9/2023 06:31:05"
"8159","en","your_verification_request_has_been_rejected","Your verification request has been rejected","29/8/2023 12:01:52","29/8/2023 12:01:52"
"8160","en","your_verification_request_has_been_approved","Your verification request has been Approved","29/8/2023 12:01:53","29/8/2023 12:01:53"
"8161","en","_has_been_applied_for_verify"," has been applied for verify","30/8/2023 14:34:04","30/8/2023 14:34:04"
"8162","en","compare_list","Compare List
","2/9/2023 06:31:05","2/9/2023 06:31:05"
